kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,overdue_4h_not_started_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250925110609659-0027,T10-000633368,S11-250800036^3,21030893,1A,T010,10,2025-10-26 23:58:27.600,,0,1,0,1,1,0,0
S-W-20250925110609659-0029,T10-000633367,S11-250800036^3,21030892,1A,T010,10,2025-10-27 00:00:33.600,,0,1,0,1,1,0,0
S-W-20250925110623197-0040,T10-000633419,S11-250800036^5,21210443,1A,T010,10,2025-10-27 00:03:44.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0052,T10-000633262,S11-250800033^7,21030981,1A,T010,10,2025-10-27 00:03:48.000,,0,1,0,1,1,0,0
S-W-20250930204710528-0054,T10-000633263,S11-250800033^7,21030983,1A,T010,10,2025-10-27 00:03:51.600,,0,1,0,1,1,0,0
S-W-20250930204710528-0056,T10-000633264,S11-250800033^7,21030984,1A,T010,10,2025-10-27 00:04:56.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0065,T10-000633252,S11-250800033^7,21030515,1A,T010,10,2025-10-27 00:05:03.600,,0,1,0,1,1,0,0
S-W-20250930204710528-0067,T10-000633253,S11-250800033^7,21030809,1A,T010,10,2025-10-27 00:05:43.200,,0,1,0,1,1,0,0
S-W-20250925110623197-0042,T10-000633417,S11-250800036^5,21210434,1A,T010,10,2025-10-27 00:06:33.600,,0,1,0,1,1,0,0
S-W-20250930204710528-0069,T10-000633254,S11-250800033^7,21030813,1A,T010,10,2025-10-27 00:07:34.800,,0,1,0,1,1,0,0
S-W-20250925110623197-0044,T10-000633416,S11-250800036^5,21210433,1A,T010,10,2025-10-27 00:07:49.200,,0,1,0,1,1,0,0
S-W-20250930204710528-0071,T10-000633255,S11-250800033^7,21030919,1A,T010,10,2025-10-27 00:10:16.800,,0,1,0,1,1,0,0
S-W-20250925110623197-0046,T10-000633415,S11-250800036^5,21210432,1A,T010,10,2025-10-27 00:13:13.200,,0,1,0,1,1,0,0
S-W-20250930204710528-0073,T10-000633256,S11-250800033^7,21030967,1A,T010,10,2025-10-27 00:13:38.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0075,T10-000633257,S11-250800033^7,21030974,1A,T010,10,2025-10-27 00:13:49.200,,0,1,0,1,1,0,0
S-W-20250925110623197-0048,T10-000633414,S11-250800036^5,21210431,1A,T010,10,2025-10-27 00:15:04.800,,0,1,0,1,1,0,0
S-W-20250930204710528-0077,T10-000633258,S11-250800033^7,21030975,1A,T010,10,2025-10-27 00:16:31.200,,0,1,0,1,1,0,0
S-W-20250925110623197-0050,T10-000633413,S11-250800036^5,21210417,1A,T010,10,2025-10-27 00:19:02.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0079,T10-000633259,S11-250800033^7,21030976,1A,T010,10,2025-10-27 00:19:45.600,,0,1,0,1,1,0,0
S-W-20250930204710528-0081,T10-000633260,S11-250800033^7,21030977,1A,T010,10,2025-10-27 00:20:28.800,,0,1,0,1,1,0,0
S-W-20250930204710528-0083,T10-000633261,S11-250800033^7,21030978,1A,T010,10,2025-10-27 00:21:26.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0085,T10-000633269,S11-250800033^7,21031091,1A,T010,10,2025-10-27 00:23:18.000,,0,1,0,1,1,0,0
S-W-20250925110623197-0060,T10-000633420,S11-250800036^5,21360052,1A,T010,10,2025-10-27 00:24:26.400,,0,1,0,1,1,0,0
S-W-20250930204710528-0089,T10-000633268,S11-250800033^7,21031068,1A,T010,10,2025-10-27 00:25:13.200,,0,1,0,1,1,0,0
S-W-20250930204755796-0083,T10-000633809,S11-250800026^1,21030892,1A,T010,10,2025-10-27 00:26:10.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0004,T10-000633111,S11-250800033^1,21420121,1A,T010,10,2025-10-27 00:26:32.400,,0,1,0,1,1,0,0
S-W-20250930204755796-0085,T10-000633810,S11-250800026^1,21030893,1A,T010,10,2025-10-27 00:27:04.800,,0,1,0,1,1,0,0
S-W-20250930204755796-0087,T10-000633811,S11-250800026^1,21030894,1A,T010,10,2025-10-27 00:27:04.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0006,T10-000633110,S11-250800033^1,21420120,1A,T010,10,2025-10-27 00:27:22.800,,0,1,0,1,1,0,0
S-W-20250930204755796-0089,T10-000633812,S11-250800026^1,21030895,1A,T010,10,2025-10-27 00:30:12.000,,0,1,0,1,1,0,0
S-W-20250925110631455-0008,T10-000633109,S11-250800033^1,21420119,1A,T010,10,2025-10-27 00:32:25.200,,0,1,0,1,1,0,0
S-W-20250930204755796-0091,T10-000633813,S11-250800026^1,21030896,1A,T010,10,2025-10-27 00:32:43.200,,0,1,0,1,1,0,0
S-W-20250925110631455-0042,T10-000633101,S11-250800033^1,21030430,1A,T010,10,2025-10-27 00:32:54.000,,0,1,0,1,1,0,0
S-W-20250925110631455-0044,T10-000633100,S11-250800033^1,21030429,1A,T010,10,2025-10-27 00:33:37.200,,0,1,0,1,1,0,0
S-W-20250925110634393-0013,T10-000633175,S11-250800033^3,21030883,1A,T010,10,2025-10-27 00:38:14.400,,0,1,0,1,1,0,0
S-W-20250930204755796-0093,T10-000633814,S11-250800026^1,21030898,1A,T010,10,2025-10-27 00:39:08.400,,0,1,0,1,1,0,0
S-W-20250930204755796-0095,T10-000633815,S11-250800026^1,21030905,1A,T010,10,2025-10-27 00:41:28.800,,0,1,0,1,1,0,0
S-W-20250925110634393-0015,T10-000633174,S11-250800033^3,21030882,1A,T010,10,2025-10-27 00:44:21.600,,0,1,0,1,1,0,0
S-W-20250930204755796-0097,T10-000633816,S11-250800026^1,21030906,1A,T010,10,2025-10-27 00:44:54.000,,0,1,0,1,1,0,0
S-W-20250930204755796-0099,T10-000633817,S11-250800026^1,21030908,1A,T010,10,2025-10-27 00:45:44.400,,0,1,0,1,1,0,0
S-W-20250925110634393-0017,T10-000633173,S11-250800033^3,21030878,1A,T010,10,2025-10-27 00:45:58.800,,0,1,0,1,1,0,0
S-W-20250925110634393-0019,T10-000633171,S11-250800033^3,21030672,1A,T010,10,2025-10-27 00:46:42.000,,0,1,0,1,1,0,0
S-W-20250925110634393-0021,T10-000633170,S11-250800033^3,21030670,1A,T010,10,2025-10-27 00:46:49.200,,0,1,0,1,1,0,0
S-W-20250925110634393-0023,T10-000633169,S11-250800033^3,21030667,1A,T010,10,2025-10-27 00:47:39.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0005,T10-000633873,S11-250800026^5,21420121,1A,T010,10,2025-10-27 00:49:27.600,,0,1,0,1,1,0,0
S-W-20250925110634393-0025,T10-000633168,S11-250800033^3,21030666,1A,T010,10,2025-10-27 00:53:21.600,,0,1,0,1,1,0,0
S-W-20250925110634393-0027,T10-000633167,S11-250800033^3,21030664,1A,T010,10,2025-10-27 00:53:36.000,,0,1,0,1,1,0,0
S-W-20250925110634393-0029,T10-000633164,S11-250800033^3,21030589,1A,T010,10,2025-10-27 00:54:51.600,,0,1,0,1,1,0,0
S-W-20250925110645602-0052,T10-000633262,S11-250800033^7,21030981,1A,T010,10,2025-10-27 00:56:43.200,,0,1,0,1,1,0,0
S-W-20250930204758770-0007,T10-000633872,S11-250800026^5,21420120,1A,T010,10,2025-10-27 00:57:04.800,,0,1,0,1,1,0,0
S-W-20250930204758770-0009,T10-000633871,S11-250800026^5,21420119,1A,T010,10,2025-10-27 00:58:20.400,,0,1,0,1,1,0,0
S-W-20250930204759500-0075,T10-000633895,S11-250800026^6,21020470,1A,T010,10,2025-10-27 01:00:30.000,,0,1,0,1,1,0,0
S-W-20250930204759500-0077,T10-000633894,S11-250800026^6,21020466,1A,T010,10,2025-10-27 01:00:48.000,,0,1,0,1,1,0,0
S-W-20250925110645602-0054,T10-000633263,S11-250800033^7,21030983,1A,T010,10,2025-10-27 01:01:42.000,,0,1,0,1,1,0,0
S-W-20250925110645602-0056,T10-000633264,S11-250800033^7,21030984,1A,T010,10,2025-10-27 01:03:33.600,,0,1,0,1,1,0,0
S-W-20250930204759500-0079,T10-000633893,S11-250800026^6,21020463,1A,T010,10,2025-10-27 01:06:30.000,,0,1,0,1,1,0,0
S-W-20250925110645602-0065,T10-000633252,S11-250800033^7,21030515,1A,T010,10,2025-10-27 01:06:33.600,,0,1,0,1,1,0,0
S-W-20250930204759500-0081,T10-000633892,S11-250800026^6,21020462,1A,T010,10,2025-10-27 01:08:25.200,,0,1,0,1,1,0,0
S-W-20250925110645602-0067,T10-000633253,S11-250800033^7,21030809,1A,T010,10,2025-10-27 01:08:54.000,,0,1,0,1,1,0,0
S-W-20250925110645602-0069,T10-000633254,S11-250800033^7,21030813,1A,T010,10,2025-10-27 01:09:30.000,,0,1,0,1,1,0,0
S-W-20250925110645602-0071,T10-000633255,S11-250800033^7,21030919,1A,T010,10,2025-10-27 01:10:45.600,,0,1,0,1,1,0,0
S-W-20250930204759500-0083,T10-000633891,S11-250800026^6,21020461,1A,T010,10,2025-10-27 01:13:31.200,,0,1,0,1,1,0,0
S-W-20250925110645602-0073,T10-000633256,S11-250800033^7,21030967,1A,T010,10,2025-10-27 01:14:14.400,,0,1,0,1,1,0,0
S-W-20250930204759500-0085,T10-000633890,S11-250800026^6,21020460,1A,T010,10,2025-10-27 01:14:39.600,,0,1,0,1,1,0,0
S-W-20250930204801560-0051,T10-000633697,S11-250900033^1,21020294,1A,T010,10,2025-10-27 01:16:13.200,,0,1,0,1,1,0,0
S-W-20250930204801560-0053,T10-000633696,S11-250900033^1,21020293,1A,T010,10,2025-10-27 01:16:27.600,,0,1,0,1,1,0,0
S-W-20250930204802631-0019,T10-000633642,S11-250900020^1,21335016,1A,T010,10,2025-10-27 01:20:03.600,,0,1,0,1,1,0,0
S-W-20250925110645602-0075,T10-000633257,S11-250800033^7,21030974,1A,T010,10,2025-10-27 01:23:21.600,,0,1,0,1,1,0,0
S-W-20250925110645602-0077,T10-000633258,S11-250800033^7,21030975,1A,T010,10,2025-10-27 01:25:42.000,,0,1,0,1,1,0,0
S-W-20250930204802631-0062,T10-000633629,S11-250900020^1,21210274,1A,T010,10,2025-10-27 01:26:32.400,,0,1,0,1,1,0,0
S-W-20250925110645602-0079,T10-000633259,S11-250800033^7,21030976,1A,T010,10,2025-10-27 01:28:34.800,,0,1,0,1,1,0,0
S-W-20250925110645602-0081,T10-000633260,S11-250800033^7,21030977,1A,T010,10,2025-10-27 01:29:18.000,,0,1,0,1,1,0,0
S-W-20250930204802631-0064,T10-000633628,S11-250900020^1,21210272,1A,T010,10,2025-10-27 01:29:46.800,,0,1,0,1,1,0,0
S-W-20250925110645602-0083,T10-000633261,S11-250800033^7,21030978,1A,T010,10,2025-10-27 01:31:16.800,,0,1,0,1,1,0,0
S-W-20250925110645602-0085,T10-000633269,S11-250800033^7,21031091,1A,T010,10,2025-10-27 01:33:04.800,,0,1,0,1,1,0,0
S-W-20250925110645602-0089,T10-000633268,S11-250800033^7,21031068,1A,T010,10,2025-10-27 01:33:08.400,,0,1,0,1,1,0,0
S-W-20250930204802631-0066,T10-000633627,S11-250900020^1,21210271,1A,T010,10,2025-10-27 02:03:03.600,,0,1,0,1,1,0,0
S-W-20250930204802631-0068,T10-000633626,S11-250900020^1,21210270,1A,T010,10,2025-10-27 02:05:06.000,,0,1,0,1,1,0,0
S-W-20250930204805801-0050,T10-000633982,S11-250900014^1,21030744,1A,T010,10,2025-10-27 02:13:01.200,,0,1,0,1,1,0,0
S-W-20250930204805801-0085,T10-000633971,S11-250900014^1,21030723,1A,T010,10,2025-10-27 02:13:08.400,,0,1,0,1,1,0,0
S-W-20250930204805801-0087,T10-000633970,S11-250900014^1,21030722,1A,T010,10,2025-10-27 02:14:16.800,,0,1,0,1,1,0,0
S-W-20250930204805801-0091,T10-000633968,S11-250900014^1,21030720,1A,T010,10,2025-10-27 02:22:04.800,,0,1,0,1,1,0,0
S-W-20250930204805801-0097,T10-000633965,S11-250900014^1,21030716,1A,T010,10,2025-10-27 02:31:22.800,,0,1,0,1,1,0,0
S-W-20250930204812312-0114,T10-000633740,S11-250900001^1,21040071,1A,T010,10,2025-10-27 02:34:01.200,,0,1,0,1,1,0,0
S-W-20250930204812312-0116,T10-000633734,S11-250900001^1,21030533,1A,T010,10,2025-10-27 02:47:16.800,,0,1,0,1,1,0,0
S-W-20250930204846710-0003,T10-000633079,S13-250900020^8,21360053,1A,T010,10,2025-10-27 03:18:07.200,,0,1,0,1,1,0,0
S-W-20250930204906099-0017,T10-000633054,S13-250900019^15,21210504,1A,T010,10,2025-10-27 03:21:25.200,,0,1,0,1,1,0,0
S-W-20250930204906099-0019,T10-000633053,S13-250900019^15,21210503,1A,T010,10,2025-10-27 03:28:48.000,,0,1,0,1,1,0,0
S-W-20251007174722332-0086,T10-000634211,S11-250900011^1,21030847,1A,T010,10,2025-10-27 03:45:00.000,,0,1,0,1,1,0,0
S-W-20251007174722332-0088,T10-000634212,S11-250900011^1,21030849,1A,T010,10,2025-10-27 03:45:36.000,,0,1,0,1,1,0,0
S-W-20251007174722332-0090,T10-000634216,S11-250900011^1,21040176,1A,T010,10,2025-10-27 03:45:36.000,,0,1,0,1,1,0,0
S-W-20251007174722332-0119,T10-000634213,S11-250900011^1,21030853,1A,T010,10,2025-10-27 03:55:12.000,,0,1,0,1,1,0,0
S-W-20251007174723582-0052,T10-000634246,S11-250900011^4,21040012,1A,T010,10,2025-10-27 04:53:00.000,,0,1,0,1,1,0,0
S-W-20251007174723582-0054,T10-000634249,S11-250900011^4,21040206,1A,T010,10,2025-10-27 04:53:39.600,,0,1,0,1,1,0,0
S-W-20251007174723582-0060,T10-000634247,S11-250900011^4,21040204,1A,T010,10,2025-10-27 04:56:54.000,,0,1,0,1,1,0,0
S-W-20251007174723582-0067,T10-000634248,S11-250900011^4,21040205,1A,T010,10,2025-10-27 05:01:09.600,,0,1,0,1,1,0,0
S-W-20251007174724042-0055,T10-000634284,S11-250900011^5,21040203,1A,T010,10,2025-10-27 05:07:49.200,,0,1,0,1,1,0,0
S-W-20251007174724042-0061,T10-000634282,S11-250900011^5,21040200,1A,T010,10,2025-10-27 05:21:19.200,,0,1,0,1,1,0,0
S-W-20251007174724042-0063,T10-000634283,S11-250900011^5,21040201,1A,T010,10,2025-10-27 05:25:49.200,,0,1,0,1,1,0,0
S-W-20251007174724042-0090,T10-000634285,S11-250900011^5,21350136,1A,T010,10,2025-10-27 05:29:07.200,,0,1,0,1,1,0,0
S-W-20251007174724432-0055,T10-000634316,S11-250900011^6,21040203,1A,T010,10,2025-10-27 05:37:13.200,,0,1,0,1,1,0,0
S-W-20251007174724432-0061,T10-000634314,S11-250900011^6,21040200,1A,T010,10,2025-10-27 05:37:38.400,,0,1,0,1,1,0,0
S-W-20251007174724792-0078,T10-000634354,S11-250900011^7,21350122,1A,T010,10,2025-10-27 05:45:26.400,,0,1,0,1,1,0,0
S-W-20251007174725392-0013,T10-000634019,S11-250800035^1,21030094,1A,T010,10,2025-10-27 05:50:57.600,,0,1,0,1,1,0,0
S-W-20251007174725392-0015,T10-000634020,S11-250800035^1,21030136,1A,T010,10,2025-10-27 06:00:37.200,,0,1,0,1,1,0,0
S-W-20251007174725392-0017,T10-000634021,S11-250800035^1,21030234,1A,T010,10,2025-10-27 06:05:07.200,,0,1,0,1,1,0,0
S-W-20251007174725392-0019,T10-000634022,S11-250800035^1,21030235,1A,T010,10,2025-10-27 06:10:06.000,,0,1,0,1,1,0,0
S-W-20251007174725392-0021,T10-000634023,S11-250800035^1,21030236,1A,T010,10,2025-10-27 06:13:49.200,,0,1,0,1,1,0,0
S-W-20251007174724432-0090,T10-000634317,S11-250900011^6,21350136,1A,T010,10,2025-10-27 06:16:31.200,,0,1,0,1,1,0,0
S-W-20251007174724432-0063,T10-000634315,S11-250900011^6,21040201,1A,T010,10,2025-10-27 06:18:26.400,,0,1,0,1,1,0,0
S-W-20251007174725392-0023,T10-000634024,S11-250800035^1,21030237,1A,T010,10,2025-10-27 06:18:48.000,,0,1,0,1,1,0,0
