kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,overdue_4h_not_started_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250930204659668-0065,T10-000633374,S11-250800036^3,21030906,1A,T010,10,2025-10-22 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163603600-0034,T10-000633367,S11-250800036^3,21030892,1A,T010,10,2025-10-22 23:57:37.200,,0,1,0,1,1,0,0
S-W-20250923163608000-0006,T10-000633440,S11-250800036^9,21030923,1A,T010,10,2025-10-22 23:58:27.600,,0,1,0,1,1,0,0
S-W-20250930204659668-0067,T10-000633375,S11-250800036^3,21030908,1A,T010,10,2025-10-22 23:58:27.600,,0,1,0,1,1,0,0
S-W-20250923163608000-0022,T10-000633439,S11-250800036^9,21030919,1A,T010,10,2025-10-22 23:58:56.400,,0,1,0,1,1,0,0
S-W-20250930204700608-0013,T10-000633420,S11-250800036^5,21360052,1A,T010,10,2025-10-22 23:58:56.400,,0,1,0,1,1,0,0
S-W-20250925110545258-0022,T10-000633301,S11-250800036^1,21030243,1A,T010,10,2025-10-22 23:59:57.600,,0,1,0,1,1,0,0
S-W-20250925110545258-0024,T10-000633300,S11-250800036^1,21030238,1A,T010,10,2025-10-23 00:00:04.800,,0,1,0,1,1,0,0
S-W-20250930204700608-0023,T10-000633413,S11-250800036^5,21210417,1A,T010,10,2025-10-23 00:02:39.600,,0,1,0,1,1,0,0
S-W-20250923163608000-0024,T10-000633438,S11-250800036^9,21030813,1A,T010,10,2025-10-23 00:03:44.400,,0,1,0,1,1,0,0
S-W-20250930204700608-0025,T10-000633414,S11-250800036^5,21210431,1A,T010,10,2025-10-23 00:03:44.400,,0,1,0,1,1,0,0
S-W-20250925110545258-0026,T10-000633299,S11-250800036^1,21030237,1A,T010,10,2025-10-23 00:05:00.000,,0,1,0,1,1,0,0
S-W-20250930204700608-0027,T10-000633415,S11-250800036^5,21210432,1A,T010,10,2025-10-23 00:06:04.800,,0,1,0,1,1,0,0
S-W-20250925110545258-0028,T10-000633298,S11-250800036^1,21030236,1A,T010,10,2025-10-23 00:06:12.000,,0,1,0,1,1,0,0
S-W-20250925110545258-0030,T10-000633297,S11-250800036^1,21030235,1A,T010,10,2025-10-23 00:06:12.000,,0,1,0,1,1,0,0
S-W-20250925110545258-0032,T10-000633296,S11-250800036^1,21030234,1A,T010,10,2025-10-23 00:06:48.000,,0,1,0,1,1,0,0
S-W-20250923163608000-0026,T10-000633437,S11-250800036^9,21030809,1A,T010,10,2025-10-23 00:07:49.200,,0,1,0,1,1,0,0
S-W-20250930204700608-0029,T10-000633416,S11-250800036^5,21210433,1A,T010,10,2025-10-23 00:07:49.200,,0,1,0,1,1,0,0
S-W-20250923163608000-0028,T10-000633436,S11-250800036^9,21030135,1A,T010,10,2025-10-23 00:09:30.000,,0,1,0,1,1,0,0
S-W-20250923163608000-0030,T10-000633435,S11-250800036^9,21030132,1A,T010,10,2025-10-23 00:09:40.800,,0,1,0,1,1,0,0
S-W-20250930204700608-0031,T10-000633417,S11-250800036^5,21210434,1A,T010,10,2025-10-23 00:10:09.600,,0,1,0,1,1,0,0
S-W-20250923163609660-0004,T10-000633111,S11-250800033^1,21420121,1A,T010,10,2025-10-23 00:10:16.800,,0,1,0,1,1,0,0
S-W-20250923163609660-0006,T10-000633110,S11-250800033^1,21420120,1A,T010,10,2025-10-23 00:13:52.800,,0,1,0,1,1,0,0
S-W-20250925110545258-0034,T10-000633295,S11-250800036^1,21030094,1A,T010,10,2025-10-23 00:14:18.000,,0,1,0,1,1,0,0
S-W-20250923163609660-0008,T10-000633109,S11-250800033^1,21420119,1A,T010,10,2025-10-23 00:15:04.800,,0,1,0,1,1,0,0
S-W-20250930204700608-0033,T10-000633419,S11-250800036^5,21210443,1A,T010,10,2025-10-23 00:15:04.800,,0,1,0,1,1,0,0
S-W-20250930204705240-0059,T10-000633089,S11-250800033^1,21030094,1A,T010,10,2025-10-23 00:16:02.400,,0,1,0,1,1,0,0
S-W-20250923163609660-0043,T10-000633101,S11-250800033^1,21030430,1A,T010,10,2025-10-23 00:16:34.800,,0,1,0,1,1,0,0
S-W-20250925110557864-0013,T10-000633345,S11-250800036^2,21030883,1A,T010,10,2025-10-23 00:16:42.000,,0,1,0,1,1,0,0
S-W-20250930204705240-0061,T10-000633090,S11-250800033^1,21030136,1A,T010,10,2025-10-23 00:17:18.000,,0,1,0,1,1,0,0
S-W-20250923163609660-0045,T10-000633100,S11-250800033^1,21030429,1A,T010,10,2025-10-23 00:17:36.000,,0,1,0,1,1,0,0
S-W-20250930204705240-0063,T10-000633091,S11-250800033^1,21030234,1A,T010,10,2025-10-23 00:19:02.400,,0,1,0,1,1,0,0
S-W-20250930204705240-0065,T10-000633092,S11-250800033^1,21030235,1A,T010,10,2025-10-23 00:21:12.000,,0,1,0,1,1,0,0
S-W-20250930204705240-0067,T10-000633093,S11-250800033^1,21030236,1A,T010,10,2025-10-23 00:22:24.000,,0,1,0,1,1,0,0
S-W-20250923163611689-0023,T10-000633175,S11-250800033^3,21030883,1A,T010,10,2025-10-23 00:23:57.600,,0,1,0,1,1,0,0
S-W-20250930204705240-0069,T10-000633094,S11-250800033^1,21030237,1A,T010,10,2025-10-23 00:23:57.600,,0,1,0,1,1,0,0
S-W-20250930204705240-0071,T10-000633095,S11-250800033^1,21030238,1A,T010,10,2025-10-23 00:24:01.200,,0,1,0,1,1,0,0
S-W-20250923163611689-0031,T10-000633170,S11-250800033^3,21030670,1A,T010,10,2025-10-23 00:24:44.400,,0,1,0,1,1,0,0
S-W-20250925110557864-0015,T10-000633344,S11-250800036^2,21030882,1A,T010,10,2025-10-23 00:24:44.400,,0,1,0,1,1,0,0
S-W-20250925110557864-0017,T10-000633343,S11-250800036^2,21030878,1A,T010,10,2025-10-23 00:25:09.600,,0,1,0,1,1,0,0
S-W-20250925110557864-0019,T10-000633341,S11-250800036^2,21030672,1A,T010,10,2025-10-23 00:26:07.200,,0,1,0,1,1,0,0
S-W-20250925110557864-0021,T10-000633340,S11-250800036^2,21030670,1A,T010,10,2025-10-23 00:26:46.800,,0,1,0,1,1,0,0
S-W-20250925110557864-0023,T10-000633339,S11-250800036^2,21030667,1A,T010,10,2025-10-23 00:26:50.400,,0,1,0,1,1,0,0
S-W-20250930204705240-0073,T10-000633096,S11-250800033^1,21030240,1A,T010,10,2025-10-23 00:26:57.600,,0,1,0,1,1,0,0
S-W-20250923163731628-0004,T10-000633079,S13-250900020^8,21360053,1A,T010,10,2025-10-23 00:27:01.200,,0,1,0,1,1,0,0
S-W-20250925110557864-0025,T10-000633338,S11-250800036^2,21030666,1A,T010,10,2025-10-23 00:31:27.600,,0,1,0,1,1,0,0
S-W-20250930204705240-0075,T10-000633097,S11-250800033^1,21030241,1A,T010,10,2025-10-23 00:32:32.400,,0,1,0,1,1,0,0
S-W-20250925110557864-0027,T10-000633337,S11-250800036^2,21030664,1A,T010,10,2025-10-23 00:32:46.800,,0,1,0,1,1,0,0
S-W-20250930204705240-0077,T10-000633098,S11-250800033^1,21030244,1A,T010,10,2025-10-23 00:32:54.000,,0,1,0,1,1,0,0
S-W-20250925110557864-0029,T10-000633334,S11-250800036^2,21030589,1A,T010,10,2025-10-23 00:33:19.200,,0,1,0,1,1,0,0
S-W-20250925110622167-0011,T10-000633408,S11-250800036^4,21020540,1A,T010,10,2025-10-23 00:34:02.400,,0,1,0,1,1,0,0
S-W-20250930204705240-0079,T10-000633099,S11-250800033^1,21030245,1A,T010,10,2025-10-23 00:35:03.600,,0,1,0,1,1,0,0
S-W-20250925110622167-0013,T10-000633404,S11-250800036^4,21020328,1A,T010,10,2025-10-23 00:36:22.800,,0,1,0,1,1,0,0
S-W-20250930204705240-0081,T10-000633102,S11-250800033^1,21030431,1A,T010,10,2025-10-23 00:37:13.200,,0,1,0,1,1,0,0
S-W-20250930204706660-0055,T10-000633130,S11-250800033^2,21030094,1A,T010,10,2025-10-23 00:38:14.400,,0,1,0,1,1,0,0
S-W-20250925110622167-0015,T10-000633403,S11-250800036^4,21020326,1A,T010,10,2025-10-23 00:39:48.000,,0,1,0,1,1,0,0
S-W-20250930204706660-0056,T10-000633131,S11-250800033^2,21030234,1A,T010,10,2025-10-23 00:40:06.000,,0,1,0,1,1,0,0
S-W-20250930204706660-0057,T10-000633132,S11-250800033^2,21030235,1A,T010,10,2025-10-23 00:40:27.600,,0,1,0,1,1,0,0
S-W-20250930204706660-0058,T10-000633133,S11-250800033^2,21030236,1A,T010,10,2025-10-23 00:40:42.000,,0,1,0,1,1,0,0
S-W-20250930204706660-0059,T10-000633134,S11-250800033^2,21030237,1A,T010,10,2025-10-23 00:43:09.600,,0,1,0,1,1,0,0
S-W-20250930204706660-0060,T10-000633135,S11-250800033^2,21030238,1A,T010,10,2025-10-23 00:44:14.400,,0,1,0,1,1,0,0
S-W-20250930204706660-0061,T10-000633136,S11-250800033^2,21030243,1A,T010,10,2025-10-23 00:45:44.400,,0,1,0,1,1,0,0
S-W-20250930204706660-0062,T10-000633137,S11-250800033^2,21030244,1A,T010,10,2025-10-23 00:49:49.200,,0,1,0,1,1,0,0
S-W-20250925110623993-0005,T10-000633467,S11-250800036^6,21060133,1A,T010,10,2025-10-23 00:49:52.800,,0,1,0,1,1,0,0
S-W-20250930204706660-0063,T10-000633138,S11-250800033^2,21030804,1A,T010,10,2025-10-23 00:51:44.400,,0,1,0,1,1,0,0
S-W-20250925110640144-0021,T10-000633235,S11-250800033^6,21020319,1A,T010,10,2025-10-23 00:52:42.000,,0,1,0,1,1,0,0
S-W-20250930204706660-0064,T10-000633139,S11-250800033^2,21030805,1A,T010,10,2025-10-23 00:52:45.600,,0,1,0,1,1,0,0
S-W-20250930204706660-0065,T10-000633140,S11-250800033^2,21030806,1A,T010,10,2025-10-23 00:53:21.600,,0,1,0,1,1,0,0
S-W-20250930204706660-0066,T10-000633141,S11-250800033^2,21030809,1A,T010,10,2025-10-23 00:57:15.600,,0,1,0,1,1,0,0
S-W-20250930204706660-0067,T10-000633143,S11-250800033^2,21030811,1A,T010,10,2025-10-23 00:57:58.800,,0,1,0,1,1,0,0
S-W-20250930204706660-0068,T10-000633144,S11-250800033^2,21030813,1A,T010,10,2025-10-23 01:00:08.400,,0,1,0,1,1,0,0
S-W-20250925110640144-0023,T10-000633236,S11-250800033^6,21020320,1A,T010,10,2025-10-23 01:00:40.800,,0,1,0,1,1,0,0
S-W-20250930204707728-0039,T10-000633164,S11-250800033^3,21030589,1A,T010,10,2025-10-23 01:00:55.200,,0,1,0,1,1,0,0
S-W-20250925110640144-0025,T10-000633237,S11-250800033^6,21020323,1A,T010,10,2025-10-23 01:02:07.200,,0,1,0,1,1,0,0
S-W-20250930204707728-0041,T10-000633167,S11-250800033^3,21030664,1A,T010,10,2025-10-23 01:02:18.000,,0,1,0,1,1,0,0
S-W-20250930204707728-0043,T10-000633168,S11-250800033^3,21030666,1A,T010,10,2025-10-23 01:03:19.200,,0,1,0,1,1,0,0
S-W-20250930204707728-0045,T10-000633169,S11-250800033^3,21030667,1A,T010,10,2025-10-23 01:03:33.600,,0,1,0,1,1,0,0
S-W-20250930204707728-0047,T10-000633170,S11-250800033^3,21030670,1A,T010,10,2025-10-23 01:03:55.200,,0,1,0,1,1,0,0
S-W-20250925110640144-0027,T10-000633238,S11-250800033^6,21020538,1A,T010,10,2025-10-23 01:05:50.400,,0,1,0,1,1,0,0
S-W-20250930204707728-0049,T10-000633171,S11-250800033^3,21030672,1A,T010,10,2025-10-23 01:06:01.200,,0,1,0,1,1,0,0
S-W-20250925110636267-0024,T10-000633202,S11-250800033^4,21020540,1A,T010,10,2025-10-23 01:06:04.800,,0,1,0,1,1,0,0
S-W-20250925110640144-0029,T10-000633239,S11-250800033^6,21020539,1A,T010,10,2025-10-23 01:09:30.000,,0,1,0,1,1,0,0
S-W-20250930204707728-0051,T10-000633173,S11-250800033^3,21030878,1A,T010,10,2025-10-23 01:09:30.000,,0,1,0,1,1,0,0
S-W-20250930204707728-0053,T10-000633174,S11-250800033^3,21030882,1A,T010,10,2025-10-23 01:10:27.600,,0,1,0,1,1,0,0
S-W-20250925110645602-0021,T10-000633270,S11-250800033^7,21031092,1A,T010,10,2025-10-23 01:10:42.000,,0,1,0,1,1,0,0
S-W-20250930204707728-0055,T10-000633175,S11-250800033^3,21030883,1A,T010,10,2025-10-23 01:11:39.600,,0,1,0,1,1,0,0
S-W-20250925110638438-0032,T10-000633221,S11-250800033^5,21020540,1A,T010,10,2025-10-23 01:17:18.000,,0,1,0,1,1,0,0
S-W-20250930204708658-0028,T10-000633197,S11-250800033^4,21020326,1A,T010,10,2025-10-23 01:19:49.200,,0,1,0,1,1,0,0
S-W-20250930204708658-0030,T10-000633198,S11-250800033^4,21020328,1A,T010,10,2025-10-23 01:20:18.000,,0,1,0,1,1,0,0
S-W-20250930204708658-0032,T10-000633202,S11-250800033^4,21020540,1A,T010,10,2025-10-23 01:21:04.800,,0,1,0,1,1,0,0
S-W-20250925110645602-0022,T10-000633271,S11-250800033^7,21031093,1A,T010,10,2025-10-23 01:21:44.400,,0,1,0,1,1,0,0
S-W-20250925110645602-0023,T10-000633272,S11-250800033^7,21031094,1A,T010,10,2025-10-23 01:25:38.400,,0,1,0,1,1,0,0
S-W-20250930204749003-0055,T10-000632912,S11-250900027^4,21030574,1A,T010,10,2025-10-23 01:27:44.400,,0,1,0,1,1,0,0
S-W-20250925110749416-0004,T10-000633079,S13-250900020^8,21360053,1A,T010,10,2025-10-23 01:28:31.200,,0,1,0,1,1,0,0
S-W-20250925110636267-0026,T10-000633198,S11-250800033^4,21020328,1A,T010,10,2025-10-23 01:32:57.600,,0,1,0,1,1,0,0
S-W-20250930204749003-0057,T10-000632913,S11-250900027^4,21030576,1A,T010,10,2025-10-23 01:35:36.000,,0,1,0,1,1,0,0
S-W-20250930204749003-0059,T10-000632914,S11-250900027^4,21030584,1A,T010,10,2025-10-23 01:44:39.600,,0,1,0,1,1,0,0
S-W-20250930204749003-0061,T10-000632915,S11-250900027^4,21030585,1A,T010,10,2025-10-23 02:00:36.000,,0,1,0,1,1,0,0
S-W-20250930204709348-0032,T10-000633221,S11-250800033^5,21020540,1A,T010,10,2025-10-23 02:03:07.200,,0,1,0,1,1,0,0
S-W-20250930204749003-0063,T10-000632916,S11-250900027^4,21030589,1A,T010,10,2025-10-23 02:03:43.200,,0,1,0,1,1,0,0
S-W-20250925110636267-0028,T10-000633197,S11-250800033^4,21020326,1A,T010,10,2025-10-23 02:11:42.000,,0,1,0,1,1,0,0
S-W-20250930204749003-0065,T10-000632917,S11-250900027^4,21030590,1A,T010,10,2025-10-23 02:14:20.400,,0,1,0,1,1,0,0
S-W-20250925110638438-0030,T10-000633217,S11-250800033^5,21020328,1A,T010,10,2025-10-23 02:19:51.600,,0,1,0,1,1,0,0
S-W-20250930204749003-0067,T10-000632920,S11-250900027^4,21030600,1A,T010,10,2025-10-23 02:20:24.000,,0,1,0,1,1,0,0
S-W-20250930204749003-0069,T10-000632921,S11-250900027^4,21030601,1A,T010,10,2025-10-23 02:24:21.600,,0,1,0,1,1,0,0
S-W-20250930204709348-0030,T10-000633217,S11-250800033^5,21020328,1A,T010,10,2025-10-23 02:26:52.800,,0,1,0,1,1,0,0
S-W-20250930204749003-0071,T10-000632922,S11-250900027^4,21030635,1A,T010,10,2025-10-23 02:28:26.400,,0,1,0,1,1,0,0
S-W-20250930204749003-0073,T10-000632923,S11-250900027^4,21030710,1A,T010,10,2025-10-23 02:31:30.000,,0,1,0,1,1,0,0
S-W-20250930204749003-0075,T10-000632925,S11-250900027^4,21030871,1A,T010,10,2025-10-23 02:33:39.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0014,T10-000633865,S11-250800026^5,21030245,1A,T010,10,2025-10-23 02:39:14.400,,0,1,0,1,1,0,0
S-W-20250930204758770-0016,T10-000633864,S11-250800026^5,21030244,1A,T010,10,2025-10-23 02:39:21.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0018,T10-000633863,S11-250800026^5,21030243,1A,T010,10,2025-10-23 02:40:26.400,,0,1,0,1,1,0,0
S-W-20250930204758770-0020,T10-000633862,S11-250800026^5,21030241,1A,T010,10,2025-10-23 02:41:45.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0022,T10-000633861,S11-250800026^5,21030240,1A,T010,10,2025-10-23 02:42:03.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0024,T10-000633860,S11-250800026^5,21030238,1A,T010,10,2025-10-23 02:45:03.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0026,T10-000633859,S11-250800026^5,21030237,1A,T010,10,2025-10-23 02:45:39.600,,0,1,0,1,1,0,0
S-W-20250930204758770-0028,T10-000633858,S11-250800026^5,21030236,1A,T010,10,2025-10-23 02:49:15.600,,0,1,0,1,1,0,0
S-W-20250930204709348-0028,T10-000633216,S11-250800033^5,21020326,1A,T010,10,2025-10-23 02:51:43.200,,0,1,0,1,1,0,0
S-W-20250930204758770-0030,T10-000633857,S11-250800026^5,21030235,1A,T010,10,2025-10-23 02:51:43.200,,0,1,0,1,1,0,0
S-W-20250930204758770-0032,T10-000633856,S11-250800026^5,21030234,1A,T010,10,2025-10-23 02:54:14.400,,0,1,0,1,1,0,0
