kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,overdue_4h_not_started_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250925110513126-0022,T20-000964551,S11-250900027^1,32600592,1902,S1,10,2025-10-22 07:56:07.200,,0,1,0,1,1,0,0
S-W-20250930204639873-0005,T20-000963576,S11-250800038^2,33100726,1902,S1,10,2025-10-22 07:56:18.000,,2,1,0,1,1,0,0
S-W-20250923163543531-0026,T20-000964042,S11-250900017^2,33100866,1902,S1,10,2025-10-22 08:03:49.400,,0,1,0,1,1,0,0
S-W-20250923163543531-0032,T20-000964041,S11-250900017^2,33100865,1902,S1,10,2025-10-22 08:03:49.400,,0,1,0,1,1,0,0
S-W-20250930204747283-0016,T20-000964551,S11-250900027^1,32600592,1902,S1,10,2025-10-22 08:23:32.400,,0,1,0,1,1,0,0
S-W-20250930204747283-0017,T20-000964552,S11-250900027^1,32600593,1902,S1,10,2025-10-22 08:23:32.400,,0,1,0,1,1,0,0
S-W-20250930204641733-0009,T20-000963828,S11-250800038^6,33100952,1902,S1,10,2025-10-22 08:33:16.000,,0,1,0,1,1,0,0
S-W-20250930204641733-0010,T20-000963827,S11-250800038^6,32600645,1902,S1,10,2025-10-22 08:33:16.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0006,T10-000632928,S11-250900027^4,21420325,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0027,T10-000632925,S11-250900027^4,21030871,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0029,T10-000632923,S11-250900027^4,21030710,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0031,T10-000632922,S11-250900027^4,21030635,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0033,T10-000632921,S11-250900027^4,21030601,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0035,T10-000632920,S11-250900027^4,21030600,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0037,T10-000632917,S11-250900027^4,21030590,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0039,T10-000632916,S11-250900027^4,21030589,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0005,T10-000632928,S11-250900027^4,21420325,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0012,T10-000632925,S11-250900027^4,21030871,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0014,T10-000632923,S11-250900027^4,21030710,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0016,T10-000632922,S11-250900027^4,21030635,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0018,T10-000632921,S11-250900027^4,21030601,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0020,T10-000632920,S11-250900027^4,21030600,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0022,T10-000632917,S11-250900027^4,21030590,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0024,T10-000632916,S11-250900027^4,21030589,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204640193-0003,T10-000632387,S11-250800038^3,21030874,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204652153-0024,T10-000632491,S11-250900015^2,21210386,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0054,T10-000633295,S11-250800036^1,21030094,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0056,T10-000633296,S11-250800036^1,21030234,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0058,T10-000633297,S11-250800036^1,21030235,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0060,T10-000633298,S11-250800036^1,21030236,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0062,T10-000633299,S11-250800036^1,21030237,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250930204654781-0064,T10-000633300,S11-250800036^1,21030238,1A,T010,10,2025-10-21 23:50:00.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0041,T10-000632915,S11-250900027^4,21030585,1A,T010,10,2025-10-21 23:53:54.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0026,T10-000632915,S11-250900027^4,21030585,1A,T010,10,2025-10-21 23:53:54.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0043,T10-000632914,S11-250900027^4,21030584,1A,T010,10,2025-10-21 23:55:34.800,,0,1,0,1,1,0,0
S-W-20250925110514946-0028,T10-000632914,S11-250900027^4,21030584,1A,T010,10,2025-10-21 23:55:34.800,,0,1,0,1,1,0,0
S-W-20250930204654781-0066,T10-000633301,S11-250800036^1,21030243,1A,T010,10,2025-10-21 23:57:30.000,,0,1,0,1,1,0,0
S-W-20250923163555251-0045,T10-000632913,S11-250900027^4,21030576,1A,T010,10,2025-10-21 23:59:18.000,,0,1,0,1,1,0,0
S-W-20250925110514946-0030,T10-000632913,S11-250900027^4,21030576,1A,T010,10,2025-10-21 23:59:18.000,,0,1,0,1,1,0,0
S-W-20250930204643413-0003,T10-000631873,S11-250800032^3,21030874,1A,T010,10,2025-10-22 00:00:33.600,,0,1,0,1,1,0,0
S-W-20250923163555251-0047,T10-000632912,S11-250900027^4,21030574,1A,T010,10,2025-10-22 00:00:55.200,,0,1,0,1,1,0,0
S-W-20250925110514946-0032,T10-000632912,S11-250900027^4,21030574,1A,T010,10,2025-10-22 00:00:55.200,,0,1,0,1,1,0,0
S-W-20250930204654781-0068,T10-000633302,S11-250800036^1,21030244,1A,T010,10,2025-10-22 00:01:42.000,,0,1,0,1,1,0,0
S-W-20250923163602710-0023,T10-000633345,S11-250800036^2,21030883,1A,T010,10,2025-10-22 00:04:38.400,,0,1,0,1,1,0,0
S-W-20250925110545258-0046,T10-000633312,S11-250800036^1,21350025,1A,T010,10,2025-10-22 00:04:38.400,,0,1,0,1,1,0,0
S-W-20250923163602710-0025,T10-000633344,S11-250800036^2,21030882,1A,T010,10,2025-10-22 00:07:09.600,,0,1,0,1,1,0,0
S-W-20250925110545258-0047,T10-000633311,S11-250800036^1,21350022,1A,T010,10,2025-10-22 00:07:09.600,,0,1,0,1,1,0,0
S-W-20250930204654781-0070,T10-000633303,S11-250800036^1,21030804,1A,T010,10,2025-10-22 00:07:09.600,,0,1,0,1,1,0,0
S-W-20250930204654781-0072,T10-000633304,S11-250800036^1,21030805,1A,T010,10,2025-10-22 00:07:27.600,,0,1,0,1,1,0,0
S-W-20250923163602710-0027,T10-000633343,S11-250800036^2,21030878,1A,T010,10,2025-10-22 00:08:21.600,,0,1,0,1,1,0,0
S-W-20250925110557864-0065,T10-000633336,S11-250800036^2,21030659,1A,T010,10,2025-10-22 00:08:21.600,,0,1,0,1,1,0,0
S-W-20250930204654781-0074,T10-000633305,S11-250800036^1,21030806,1A,T010,10,2025-10-22 00:08:32.400,,0,1,0,1,1,0,0
S-W-20250930204654781-0076,T10-000633306,S11-250800036^1,21030809,1A,T010,10,2025-10-22 00:08:57.600,,0,1,0,1,1,0,0
S-W-20250923163602710-0029,T10-000633341,S11-250800036^2,21030672,1A,T010,10,2025-10-22 00:10:38.400,,0,1,0,1,1,0,0
S-W-20250925110557864-0068,T10-000633349,S11-250800036^2,21031072,1A,T010,10,2025-10-22 00:10:38.400,,0,1,0,1,1,0,0
S-W-20250925110557864-0069,T10-000633335,S11-250800036^2,21030658,1A,T010,10,2025-10-22 00:11:32.400,,0,1,0,1,1,0,0
S-W-20250930204654781-0078,T10-000633308,S11-250800036^1,21030811,1A,T010,10,2025-10-22 00:11:46.800,,0,1,0,1,1,0,0
S-W-20250923163602710-0031,T10-000633340,S11-250800036^2,21030670,1A,T010,10,2025-10-22 00:14:03.600,,0,1,0,1,1,0,0
S-W-20250923163602710-0033,T10-000633339,S11-250800036^2,21030667,1A,T010,10,2025-10-22 00:14:39.600,,0,1,0,1,1,0,0
S-W-20250925110609659-0066,T10-000633376,S11-250800036^3,21030909,1A,T010,10,2025-10-22 00:14:39.600,,0,1,0,1,1,0,0
S-W-20250930204654781-0080,T10-000633309,S11-250800036^1,21030813,1A,T010,10,2025-10-22 00:16:42.000,,0,1,0,1,1,0,0
S-W-20250923163602710-0035,T10-000633338,S11-250800036^2,21030666,1A,T010,10,2025-10-22 00:20:36.000,,0,1,0,1,1,0,0
S-W-20250923163602710-0037,T10-000633337,S11-250800036^2,21030664,1A,T010,10,2025-10-22 00:20:36.000,,0,1,0,1,1,0,0
S-W-20250923163602710-0039,T10-000633334,S11-250800036^2,21030589,1A,T010,10,2025-10-22 00:21:51.600,,0,1,0,1,1,0,0
S-W-20250930204656841-0047,T10-000633334,S11-250800036^2,21030589,1A,T010,10,2025-10-22 00:23:21.600,,0,1,0,1,1,0,0
S-W-20250930204656841-0049,T10-000633337,S11-250800036^2,21030664,1A,T010,10,2025-10-22 00:23:57.600,,0,1,0,1,1,0,0
S-W-20250930204656841-0051,T10-000633338,S11-250800036^2,21030666,1A,T010,10,2025-10-22 00:24:15.600,,0,1,0,1,1,0,0
S-W-20250930204656841-0053,T10-000633339,S11-250800036^2,21030667,1A,T010,10,2025-10-22 00:24:44.400,,0,1,0,1,1,0,0
S-W-20250930204656841-0055,T10-000633340,S11-250800036^2,21030670,1A,T010,10,2025-10-22 00:25:13.200,,0,1,0,1,1,0,0
S-W-20250923163605369-0042,T10-000633419,S11-250800036^5,21210443,1A,T010,10,2025-10-22 00:28:20.400,,0,1,0,1,1,0,0
S-W-20250925110622167-0027,T10-000633407,S11-250800036^4,21020458,1A,T010,10,2025-10-22 00:28:20.400,,0,1,0,1,1,0,0
S-W-20250923163605369-0044,T10-000633417,S11-250800036^5,21210434,1A,T010,10,2025-10-22 00:28:56.400,,0,1,0,1,1,0,0
S-W-20250925110622167-0033,T10-000633406,S11-250800036^4,21020457,1A,T010,10,2025-10-22 00:29:43.200,,0,1,0,1,1,0,0
S-W-20250930204656841-0057,T10-000633341,S11-250800036^2,21030672,1A,T010,10,2025-10-22 00:30:40.800,,0,1,0,1,1,0,0
S-W-20250930204656841-0059,T10-000633343,S11-250800036^2,21030878,1A,T010,10,2025-10-22 00:31:45.600,,0,1,0,1,1,0,0
S-W-20250923163605369-0046,T10-000633416,S11-250800036^5,21210433,1A,T010,10,2025-10-22 00:32:18.000,,0,1,0,1,1,0,0
S-W-20250930204656841-0061,T10-000633344,S11-250800036^2,21030882,1A,T010,10,2025-10-22 00:32:36.000,,0,1,0,1,1,0,0
S-W-20250925110622167-0039,T10-000633405,S11-250800036^4,21020456,1A,T010,10,2025-10-22 00:32:54.000,,0,1,0,1,1,0,0
S-W-20250923163605369-0048,T10-000633415,S11-250800036^5,21210432,1A,T010,10,2025-10-22 00:35:21.600,,0,1,0,1,1,0,0
S-W-20250925110626752-0042,T10-000633446,S11-250800036^9,21350025,1A,T010,10,2025-10-22 00:35:21.600,,0,1,0,1,1,0,0
S-W-20250925110631455-0012,T10-000633103,S11-250800033^1,21030432,1A,T010,10,2025-10-22 00:37:13.200,,0,1,0,1,1,0,0
S-W-20250925110631455-0014,T10-000633102,S11-250800033^1,21030431,1A,T010,10,2025-10-22 00:37:31.200,,0,1,0,1,1,0,0
S-W-20250923163605369-0050,T10-000633414,S11-250800036^5,21210431,1A,T010,10,2025-10-22 00:41:14.400,,0,1,0,1,1,0,0
S-W-20250930204656841-0063,T10-000633345,S11-250800036^2,21030883,1A,T010,10,2025-10-22 00:42:44.400,,0,1,0,1,1,0,0
S-W-20250923163605369-0052,T10-000633413,S11-250800036^5,21210417,1A,T010,10,2025-10-22 00:43:31.200,,0,1,0,1,1,0,0
S-W-20250923163605369-0065,T10-000633420,S11-250800036^5,21360052,1A,T010,10,2025-10-22 00:46:34.800,,0,1,0,1,1,0,0
S-W-20250930204700238-0027,T10-000633403,S11-250800036^4,21020326,1A,T010,10,2025-10-22 00:48:37.200,,0,1,0,1,1,0,0
S-W-20250923163611689-0025,T10-000633174,S11-250800033^3,21030882,1A,T010,10,2025-10-22 00:51:01.200,,0,1,0,1,1,0,0
S-W-20250930204700238-0029,T10-000633404,S11-250800036^4,21020328,1A,T010,10,2025-10-22 00:52:09.600,,0,1,0,1,1,0,0
S-W-20250923163611689-0033,T10-000633169,S11-250800033^3,21030667,1A,T010,10,2025-10-22 00:53:32.400,,0,1,0,1,1,0,0
S-W-20250923163611689-0029,T10-000633171,S11-250800033^3,21030672,1A,T010,10,2025-10-22 00:55:13.200,,0,1,0,1,1,0,0
S-W-20250923163611689-0035,T10-000633168,S11-250800033^3,21030666,1A,T010,10,2025-10-22 00:56:00.000,,0,1,0,1,1,0,0
S-W-20250923163611689-0037,T10-000633167,S11-250800033^3,21030664,1A,T010,10,2025-10-22 00:57:30.000,,0,1,0,1,1,0,0
S-W-20250925110631455-0016,T10-000633099,S11-250800033^1,21030245,1A,T010,10,2025-10-22 00:57:33.600,,0,1,0,1,1,0,0
S-W-20250930204700238-0031,T10-000633408,S11-250800036^4,21020540,1A,T010,10,2025-10-22 00:57:44.400,,0,1,0,1,1,0,0
S-W-20250923163611689-0039,T10-000633164,S11-250800033^3,21030589,1A,T010,10,2025-10-22 00:58:45.600,,0,1,0,1,1,0,0
S-W-20250923163616319-0066,T10-000633262,S11-250800033^7,21030981,1A,T010,10,2025-10-22 00:59:28.800,,0,1,0,1,1,0,0
S-W-20250930204705240-0047,T10-000633112,S11-250800033^1,21420152,1A,T010,10,2025-10-22 01:03:04.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0018,T10-000633098,S11-250800033^1,21030244,1A,T010,10,2025-10-22 01:03:12.000,,0,1,0,1,1,0,0
S-W-20250923163616319-0068,T10-000633263,S11-250800033^7,21030983,1A,T010,10,2025-10-22 01:03:37.200,,0,1,0,1,1,0,0
S-W-20250925110631455-0020,T10-000633097,S11-250800033^1,21030241,1A,T010,10,2025-10-22 01:03:37.200,,0,1,0,1,1,0,0
S-W-20250923163616319-0070,T10-000633264,S11-250800033^7,21030984,1A,T010,10,2025-10-22 01:04:20.400,,0,1,0,1,1,0,0
S-W-20250923163616319-0085,T10-000633252,S11-250800033^7,21030515,1A,T010,10,2025-10-22 01:05:28.800,,0,1,0,1,1,0,0
S-W-20250923163616319-0087,T10-000633253,S11-250800033^7,21030809,1A,T010,10,2025-10-22 01:08:50.400,,0,1,0,1,1,0,0
S-W-20250923163616319-0089,T10-000633254,S11-250800033^7,21030813,1A,T010,10,2025-10-22 01:09:19.200,,0,1,0,1,1,0,0
S-W-20250923163616319-0091,T10-000633255,S11-250800033^7,21030919,1A,T010,10,2025-10-22 01:09:40.800,,0,1,0,1,1,0,0
S-W-20250923163616319-0093,T10-000633256,S11-250800033^7,21030967,1A,T010,10,2025-10-22 01:10:42.000,,0,1,0,1,1,0,0
S-W-20250925110631455-0022,T10-000633096,S11-250800033^1,21030240,1A,T010,10,2025-10-22 01:10:45.600,,0,1,0,1,1,0,0
S-W-20250925110631455-0024,T10-000633095,S11-250800033^1,21030238,1A,T010,10,2025-10-22 01:14:14.400,,0,1,0,1,1,0,0
S-W-20250930204705240-0083,T10-000633103,S11-250800033^1,21030432,1A,T010,10,2025-10-22 01:15:15.600,,0,1,0,1,1,0,0
S-W-20250923163616319-0095,T10-000633257,S11-250800033^7,21030974,1A,T010,10,2025-10-22 01:16:09.600,,0,1,0,1,1,0,0
S-W-20250923163611689-0027,T10-000633173,S11-250800033^3,21030878,1A,T010,10,2025-10-22 01:17:18.000,,0,1,0,1,1,0,0
S-W-20250923163616319-0097,T10-000633258,S11-250800033^7,21030975,1A,T010,10,2025-10-22 01:18:08.400,,0,1,0,1,1,0,0
S-W-20250925110626752-0043,T10-000633445,S11-250800036^9,21350022,1A,T010,10,2025-10-22 01:19:38.400,,0,1,0,1,1,0,0
S-W-20250923163616319-0099,T10-000633259,S11-250800033^7,21030976,1A,T010,10,2025-10-22 01:22:06.000,,0,1,0,1,1,0,0
S-W-20250923163616319-0101,T10-000633260,S11-250800033^7,21030977,1A,T010,10,2025-10-22 01:23:10.800,,0,1,0,1,1,0,0
S-W-20250923163616319-0103,T10-000633261,S11-250800033^7,21030978,1A,T010,10,2025-10-22 01:24:37.200,,0,1,0,1,1,0,0
S-W-20250923163616319-0105,T10-000633269,S11-250800033^7,21031091,1A,T010,10,2025-10-22 01:24:37.200,,0,1,0,1,1,0,0
S-W-20250923163616319-0109,T10-000633268,S11-250800033^7,21031068,1A,T010,10,2025-10-22 01:26:28.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0026,T10-000633094,S11-250800033^1,21030237,1A,T010,10,2025-10-22 01:29:18.000,,0,1,0,1,1,0,0
S-W-20250930204706660-0050,T10-000633146,S11-250800033^2,21350022,1A,T010,10,2025-10-22 01:29:46.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0028,T10-000633093,S11-250800033^1,21030236,1A,T010,10,2025-10-22 01:30:19.200,,0,1,0,1,1,0,0
S-W-20250925110631455-0030,T10-000633092,S11-250800033^1,21030235,1A,T010,10,2025-10-22 01:32:46.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0032,T10-000633091,S11-250800033^1,21030234,1A,T010,10,2025-10-22 01:37:31.200,,0,1,0,1,1,0,0
S-W-20250925110631455-0034,T10-000633090,S11-250800033^1,21030136,1A,T010,10,2025-10-22 01:37:52.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0036,T10-000633089,S11-250800033^1,21030094,1A,T010,10,2025-10-22 01:38:28.800,,0,1,0,1,1,0,0
S-W-20250925110631455-0049,T10-000633112,S11-250800033^1,21420152,1A,T010,10,2025-10-22 01:40:42.000,,0,1,0,1,1,0,0
S-W-20250930204708658-0005,T10-000633199,S11-250800033^4,21020456,1A,T010,10,2025-10-22 01:40:42.000,,0,1,0,1,1,0,0
S-W-20250925110632736-0006,T10-000633144,S11-250800033^2,21030813,1A,T010,10,2025-10-22 01:42:30.000,,0,1,0,1,1,0,0
S-W-20250925110632736-0007,T10-000633143,S11-250800033^2,21030811,1A,T010,10,2025-10-22 01:42:58.800,,0,1,0,1,1,0,0
S-W-20250925110632736-0008,T10-000633141,S11-250800033^2,21030809,1A,T010,10,2025-10-22 01:42:58.800,,0,1,0,1,1,0,0
S-W-20250925110632736-0009,T10-000633140,S11-250800033^2,21030806,1A,T010,10,2025-10-22 01:43:56.400,,0,1,0,1,1,0,0
S-W-20250925110632736-0010,T10-000633139,S11-250800033^2,21030805,1A,T010,10,2025-10-22 01:44:28.800,,0,1,0,1,1,0,0
S-W-20250930204708658-0009,T10-000633200,S11-250800033^4,21020457,1A,T010,10,2025-10-22 01:48:44.400,,0,1,0,1,1,0,0
S-W-20250925110632736-0011,T10-000633138,S11-250800033^2,21030804,1A,T010,10,2025-10-22 01:49:24.000,,0,1,0,1,1,0,0
S-W-20250925110632736-0012,T10-000633137,S11-250800033^2,21030244,1A,T010,10,2025-10-22 02:01:44.400,,0,1,0,1,1,0,0
S-W-20250925110632736-0013,T10-000633136,S11-250800033^2,21030243,1A,T010,10,2025-10-22 02:04:30.000,,0,1,0,1,1,0,0
S-W-20250925110632736-0014,T10-000633135,S11-250800033^2,21030238,1A,T010,10,2025-10-22 02:05:02.400,,0,1,0,1,1,0,0
S-W-20250925110632736-0015,T10-000633134,S11-250800033^2,21030237,1A,T010,10,2025-10-22 02:09:54.000,,0,1,0,1,1,0,0
S-W-20250925110632736-0016,T10-000633133,S11-250800033^2,21030236,1A,T010,10,2025-10-22 02:09:57.600,,0,1,0,1,1,0,0
S-W-20250925110632736-0017,T10-000633132,S11-250800033^2,21030235,1A,T010,10,2025-10-22 02:14:49.200,,0,1,0,1,1,0,0
S-W-20250925110632736-0018,T10-000633131,S11-250800033^2,21030234,1A,T010,10,2025-10-22 02:18:28.800,,0,1,0,1,1,0,0
S-W-20250925110632736-0019,T10-000633130,S11-250800033^2,21030094,1A,T010,10,2025-10-22 02:20:06.000,,0,1,0,1,1,0,0
S-W-20250930204708658-0020,T10-000633201,S11-250800033^4,21020458,1A,T010,10,2025-10-22 02:20:31.200,,0,1,0,1,1,0,0
S-W-20250925110632736-0025,T10-000633146,S11-250800033^2,21350022,1A,T010,10,2025-10-22 02:21:43.200,,0,1,0,1,1,0,0
S-W-20250925110634393-0057,T10-000633166,S11-250800033^3,21030659,1A,T010,10,2025-10-22 02:22:37.200,,0,1,0,1,1,0,0
S-W-20250930204709348-0005,T10-000633218,S11-250800033^5,21020381,1A,T010,10,2025-10-22 02:23:13.200,,0,1,0,1,1,0,0
S-W-20250930204709348-0009,T10-000633219,S11-250800033^5,21020382,1A,T010,10,2025-10-22 02:24:03.600,,0,1,0,1,1,0,0
S-W-20250925110634393-0060,T10-000633179,S11-250800033^3,21031072,1A,T010,10,2025-10-22 02:24:07.200,,0,1,0,1,1,0,0
S-W-20250925110634393-0061,T10-000633165,S11-250800033^3,21030658,1A,T010,10,2025-10-22 02:27:07.200,,0,1,0,1,1,0,0
S-W-20250930204709348-0018,T10-000633220,S11-250800033^5,21020383,1A,T010,10,2025-10-22 02:27:18.000,,0,1,0,1,1,0,0
S-W-20250925110636267-0040,T10-000633201,S11-250800033^4,21020458,1A,T010,10,2025-10-22 02:31:40.800,,0,1,0,1,1,0,0
S-W-20250925110636267-0046,T10-000633200,S11-250800033^4,21020457,1A,T010,10,2025-10-22 02:32:31.200,,0,1,0,1,1,0,0
S-W-20250925110636267-0053,T10-000633199,S11-250800033^4,21020456,1A,T010,10,2025-10-22 02:43:58.800,,0,1,0,1,1,0,0
S-W-20250925110638438-0005,T10-000633218,S11-250800033^5,21020381,1A,T010,10,2025-10-22 02:48:28.800,,0,1,0,1,1,0,0
S-W-20250925110638438-0009,T10-000633219,S11-250800033^5,21020382,1A,T010,10,2025-10-22 02:51:00.000,,0,1,0,1,1,0,0
S-W-20250930204710008-0021,T10-000633235,S11-250800033^6,21020319,1A,T010,10,2025-10-22 02:58:30.000,,0,1,0,1,1,0,0
